FIPS,County,State,Longitude,Latitude,Population,cases
20107,Linn,Kansas,-94.843,38.2123,9723,0
28097,Montgomery,Mississippi,-89.6164,33.4941,9708,0
45065,McCormick,South Carolina,-82.3099,33.8995,9701,0
49019,Grand,Utah,-109.5698,38.982,9697,0
19039,Clarke,Iowa,-93.7852,41.029,9690,0
27149,Stevens,Minnesota,-96.0003,45.5861,9686,0
48315,Marion,Texas,-94.3572,32.798,9631,0
27133,Rock,Minnesota,-96.2532,43.6747,9628,0
22123,West Carroll,Louisiana,-91.4568,32.7885,9622,0
30001,Beaverhead,Montana,-112.8988,45.1327,9590,0
28143,Tunica,Mississippi,-90.375,34.6507,9586,0
19091,Humboldt,Iowa,-94.2072,42.7765,9573,0
38061,Mountrail,North Dakota,-102.3557,48.2013,9567,0
22021,Caldwell,Louisiana,-92.1166,32.0925,9563,0
13317,Wilkes,Georgia,-82.7432,33.7819,9553,0
48507,Zavala,Texas,-99.7605,28.8662,9532,0
30023,Deer Lodge,Montana,-113.0678,46.0608,9512,0
48425,Somervell,Texas,-97.7746,32.2222,9510,0
27173,Yellow Medicine,Minnesota,-95.8684,44.7162,9509,0
40077,Latimer,Oklahoma,-95.2504,34.876,9495,0
29093,Iron,Missouri,-90.7734,37.5552,9482,0
31033,Cheyenne,Nebraska,-102.995,41.2198,9478,0
48043,Brewster,Texas,-103.2517,29.8119,9464,0
19089,Howard,Iowa,-92.3172,43.3568,9459,0
4011,Greenlee,Arizona,-109.2402,33.2152,9452,0
29185,St. Clair,Missouri,-93.776,38.0372,9451,0
31081,Hamilton,Nebraska,-98.0229,40.873,9438,0
20013,Brown,Kansas,-95.5642,39.8265,9415,0
40105,Nowata,Oklahoma,-95.6174,36.7985,9392,0
20159,Rice,Kansas,-98.201,38.3472,9389,0
13155,Irwin,Georgia,-83.2764,31.6022,9385,0
26119,Montmorency,Michigan,-84.1272,45.0276,9372,0
8019,Clear Creek,Colorado,-105.6444,39.6891,9358,0
27117,Pipestone,Minnesota,-96.2587,44.023,9352,0
19063,Emmet,Iowa,-94.6785,43.3781,9316,0
46121,Todd,South Dakota,-100.7184,43.1934,9293,0
46023,Charles Mix,South Dakota,-98.5879,43.2079,9281,0
48429,Stephens,Texas,-98.8362,32.7359,9278,0
55041,Forest,Wisconsin,-88.7704,45.6673,9261,0
37103,Jones,North Carolina,-77.3552,35.0217,9245,0
21053,Clinton,Kentucky,-85.1362,36.7274,9240,0
17079,Jasper,Illinois,-88.1538,39.0101,9233,0
13167,Johnson,Georgia,-82.6601,32.7015,9192,0
13053,Chattahoochee,Georgia,-84.787,32.347,9181,0
19051,Davis,Iowa,-92.4097,40.7477,9127,0
21149,McLean,Kentucky,-87.2636,37.5292,9127,0
20151,Pratt,Kansas,-98.7396,37.6477,9120,0
13253,Seminole,Georgia,-84.8688,30.9388,9117,0
30095,Stillwater,Montana,-109.3952,45.6691,9052,0
51159,Richmond,Virginia,-76.7252,37.9426,9047,0
21091,Hancock,Kentucky,-86.7779,37.8415,9032,0
48335,Mitchell,Texas,-100.9211,32.3062,8989,0
31137,Phelps,Nebraska,-99.4145,40.5111,8983,0
31039,Cuming,Nebraska,-96.7874,41.9164,8976,0
30057,Madison,Montana,-111.9203,45.3007,8975,0
20029,Cloud,Kansas,-97.6493,39.4803,8973,0
21055,Crittenden,Kentucky,-88.0972,37.3527,8972,0
27089,Marshall,Minnesota,-96.3685,48.3581,8961,0
21139,Livingston,Kentucky,-88.3537,37.2096,8941,0
13273,Terrell,Georgia,-84.437,31.777,8941,0
16035,Clearwater,Idaho,-115.6567,46.6736,8921,0
13287,Turner,Georgia,-83.6241,31.7164,8915,0
28021,Claiborne,Mississippi,-90.9118,31.9737,8908,0
19147,Palo Alto,Iowa,-94.6781,43.0821,8902,0
29025,Caldwell,Missouri,-93.9827,39.6557,8890,0
30021,Dawson,Montana,-104.8995,47.2664,8874,0
32033,White Pine,Nevada,-114.9016,39.4422,8856,0
28069,Kemper,Mississippi,-88.6412,32.7546,8855,0
21143,Lyon,Kentucky,-88.0832,37.0191,8831,0
26003,Alger,Michigan,-86.604,46.4086,8813,0
56035,Sublette,Wyoming,-109.9147,42.7669,8806,0
13319,Wilkinson,Georgia,-83.1712,32.8024,8795,0
13315,Wilcox,Georgia,-83.4323,31.9729,8784,0
29153,Ozark,Missouri,-92.4447,36.6493,8773,0
46125,Turner,South Dakota,-97.1487,43.3109,8772,0
21077,Gallatin,Kentucky,-84.8593,38.7569,8749,0
22025,Catahoula,Louisiana,-91.847,31.6662,8738,0
48009,Archer,Texas,-98.6877,33.6153,8734,0
19073,Greene,Iowa,-94.3968,42.0363,8722,0
18007,Benton,Indiana,-87.3109,40.6063,8708,0
29149,Oregon,Missouri,-91.4033,36.6867,8704,0
46033,Custer,South Dakota,-103.4515,43.6776,8686,0
19117,Lucas,Iowa,-93.3277,41.0294,8685,0
13209,Montgomery,Georgia,-82.5348,32.1734,8675,0
13165,Jenkins,Georgia,-81.9635,32.7924,8674,0
29137,Monroe,Missouri,-92.0007,39.4954,8672,0
6049,Modoc,California,-120.725,41.5898,8646,0
13141,Hancock,Georgia,-83.0007,33.2704,8630,0
48237,Jack,Texas,-98.1725,33.2335,8623,0
19133,Monona,Iowa,-95.9599,42.0516,8619,0
40151,Woods,Oklahoma,-98.8651,36.7669,8619,0
35037,Quay,New Mexico,-103.5498,35.1043,8616,0
56031,Platte,Wyoming,-104.9659,42.1331,8606,0
40011,Blaine,Oklahoma,-98.4334,35.8752,8603,0
56019,Johnson,Wyoming,-106.5847,44.0388,8602,0
27029,Clearwater,Minnesota,-95.379,47.5777,8579,0
5097,Montgomery,Arkansas,-93.6596,34.5389,8571,0
47135,Perry,Tennessee,-87.859,35.6426,8561,0
20205,Wilson,Kansas,-95.7434,37.5593,8559,0
21223,Trimble,Kentucky,-85.3375,38.613,8531,0
51115,Mathews,Virginia,-76.3438,37.4353,8517,0
5077,Lee,Arkansas,-90.7808,34.7805,8511,0
48127,Dimmit,Texas,-99.7566,28.4226,8507,0
29085,Hickory,Missouri,-93.3207,37.9408,8501,0
18171,Warren,Indiana,-87.3533,40.3469,8469,0
29033,Carroll,Missouri,-93.5052,39.427,8459,0
40075,Kiowa,Oklahoma,-98.9809,34.9164,8458,0
29061,Daviess,Missouri,-93.9855,39.9608,8449,0
29125,Maries,Missouri,-91.9249,38.1616,8435,0
21023,Bracken,Kentucky,-84.0901,38.6888,8427,0
31023,Butler,Nebraska,-97.1318,41.2261,8413,0
2220,Sitka,Alaska,-135.3145,57.2424,8393,0
28157,Wilkinson,Mississippi,-91.3109,31.1611,8376,0
54085,Ritchie,West Virginia,-81.063,39.1783,8372,0
31107,Knox,Nebraska,-97.8919,42.6368,8362,0
31027,Cedar,Nebraska,-97.2524,42.5993,8344,0
38057,Mercer,North Dakota,-101.8315,47.3092,8341,0
26135,Oscoda,Michigan,-84.1298,44.6818,8338,0
48193,Hamilton,Texas,-98.1107,31.7048,8320,0
20031,Coffey,Kansas,-95.7341,38.2369,8304,0
47083,Houston,Tennessee,-87.7171,36.286,8293,0
2158,Kusilvak,Alaska,-163.3812,62.1547,8277,0
13003,Atkinson,Georgia,-82.8801,31.2971,8261,0
41037,Lake,Oregon,-120.3874,42.7935,8254,0
54101,Webster,West Virginia,-80.4219,38.4947,8253,0
26013,Baraga,Michigan,-88.3652,46.6626,8249,0
31101,Keith,Nebraska,-101.6615,41.1988,8239,0
30087,Rosebud,Montana,-106.7307,46.2297,8236,0
1105,Perry,Alabama,-87.2944,32.6385,8231,0
5099,Nevada,Arkansas,-93.3072,33.664,8228,0
51620,Franklin,Virginia,-76.9386,36.6831,8212,0
31045,Dawes,Nebraska,-103.1354,42.7197,8212,0
29081,Harrison,Missouri,-93.992,40.3547,8198,0
54095,Tyler,West Virginia,-80.8848,39.4653,8181,0
28019,Choctaw,Mississippi,-89.2484,33.3473,8172,0
16059,Lemhi,Idaho,-113.9333,44.9433,8166,0
5117,Prairie,Arkansas,-91.5528,34.8297,8162,0
27101,Murray,Minnesota,-95.7633,44.0221,8119,0
26153,Schoolcraft,Michigan,-86.1996,46.1966,8093,0
20027,Clay,Kansas,-97.1652,39.3497,8071,0
16015,Boise,Idaho,-115.7303,43.9891,8045,0
37075,Graham,North Carolina,-83.8335,35.3502,8041,0
12067,Lafayette,Florida,-83.1811,29.9855,8035,0
8113,San Miguel,Colorado,-108.4059,38.0038,8026,0
16077,Power,Idaho,-112.8407,42.6937,8018,0
49025,Kane,Utah,-111.8879,37.2851,7996,0
38097,Traill,North Dakota,-97.1616,47.4542,7980,0
17065,Hamilton,Illinois,-88.5391,38.0816,7972,0
54015,Clay,West Virginia,-81.0751,38.4625,7946,0
20193,Thomas,Kansas,-101.0555,39.3509,7913,0
48405,San Augustine,Texas,-94.1682,31.3942,7889,0
13289,Twiggs,Georgia,-83.4271,32.6672,7869,0
5129,Searcy,Arkansas,-92.6995,35.911,7861,0
54075,Pocahontas,West Virginia,-80.0078,38.3318,7855,0
20003,Anderson,Kansas,-95.2933,38.2142,7819,0
31147,Richardson,Nebraska,-95.7175,40.125,7797,0
13269,Taylor,Georgia,-84.2505,32.5555,7786,0
13181,Lincoln,Georgia,-82.4512,33.7936,7773,0
54017,Doddridge,West Virginia,-80.707,39.2692,7767,0
48083,Coleman,Texas,-99.4536,31.7732,7765,0
45005,Allendale,South Carolina,-81.3582,32.9881,7738,0
56043,Washakie,Wyoming,-107.6828,43.905,7708,0
31121,Merrick,Nebraska,-98.038,41.169,7696,0
21007,Ballard,Kentucky,-88.9995,37.0585,7678,0
19053,Decatur,Iowa,-93.7863,40.7377,7669,0
40093,Major,Oklahoma,-98.5359,36.3116,7656,0
21181,Nicholas,Kentucky,-84.0153,38.3356,7655,0
28037,Franklin,Mississippi,-90.8979,31.4772,7655,0
12077,Liberty,Florida,-84.8829,30.2413,7650,0
29057,Dade,Missouri,-93.8503,37.4321,7627,0
47027,Clay,Tennessee,-85.5439,36.5511,7621,0
2188,Northwest Arctic,Alaska,-159.7062,67.0598,7611,0
28009,Benton,Mississippi,-89.1885,34.8173,7592,0
48501,Yoakum,Texas,-102.8278,33.173,7589,12
1063,Greene,Alabama,-87.9522,32.8531,7589,0
54073,Pleasants,West Virginia,-81.1606,39.371,7572,0
28053,Humphreys,Mississippi,-90.5266,33.1287,7570,0
48307,McCulloch,Texas,-99.3475,31.1989,7565,0
19135,Monroe,Iowa,-92.869,41.0298,7546,0
46051,Grant,South Dakota,-96.7677,45.1719,7544,0
30105,Valley,Montana,-106.6675,48.3653,7540,0
48495,Winkler,Texas,-103.0483,31.8501,7540,0
8021,Conejos,Colorado,-106.1916,37.2007,7536,0
41063,Wallowa,Oregon,-117.181,45.5799,7532,0
22081,Red River,Louisiana,-93.3398,32.0931,7529,0
41025,Harney,Oregon,-118.968,43.0641,7515,0
20043,Doniphan,Kansas,-95.1468,39.7881,7492,0
5025,Cleveland,Arkansas,-92.1852,33.8984,7491,0
13197,Marion,Georgia,-84.5246,32.3535,7474,0
19001,Adair,Iowa,-94.471,41.3307,7471,0
13309,Wheeler,Georgia,-82.7246,32.117,7434,0
51678,Lexington,Virginia,-79.444,37.7825,7420,0
8065,Lake,Colorado,-106.3448,39.2025,7411,0
51157,Rappahannock,Virginia,-78.1592,38.6848,7409,0
29041,Chariton,Missouri,-92.9626,39.5151,7406,0
50013,Grand Isle,Vermont,-73.2948,44.7981,7393,0
46067,Hutchinson,South Dakota,-97.7544,43.3349,7393,0
19195,Worth,Iowa,-93.2608,43.3774,7380,0
54021,Gilmer,West Virginia,-80.8571,38.9241,7376,0
21129,Lee,Kentucky,-83.7162,37.5948,7375,0
55091,Pepin,Wisconsin,-92.0016,44.5829,7372,0
56011,Crook,Wyoming,-104.5699,44.5885,7339,0
21063,Elliott,Kentucky,-83.0976,38.1179,7336,0
48069,Castro,Texas,-102.2617,34.5299,7328,0
53019,Ferry,Washington,-118.5166,48.4703,7326,0
31139,Pierce,Nebraska,-97.6013,42.2644,7312,0
30007,Broadwater,Montana,-111.4955,46.3324,7310,0
20067,Grant,Kansas,-101.308,37.5623,7284,3
20095,Kingman,Kansas,-98.1363,37.5589,7284,0
41023,Grant,Oregon,-119.0073,44.4916,7238,0
19177,Van Buren,Iowa,-91.95,40.7532,7236,0
22035,East Carroll,Louisiana,-91.235,32.7325,7195,0
48111,Dallam,Texas,-102.6022,36.2779,7180,6
46047,Fall River,South Dakota,-103.5275,43.2394,7179,0
5101,Newton,Arkansas,-93.2179,35.92,7175,0
49001,Beaver,Utah,-113.2355,38.357,7172,0
31095,Jefferson,Nebraska,-97.1427,40.1757,7155,0
29203,Shannon,Missouri,-91.4005,37.1574,7137,0
28063,Jefferson,Mississippi,-91.0373,31.7342,7127,0
16029,Caribou,Idaho,-111.5623,42.7705,7118,0
48175,Goliad,Texas,-97.4264,28.6571,7096,0
48017,Bailey,Texas,-102.8299,34.0686,7044,0
19151,Pocahontas,Iowa,-94.6787,42.7342,7040,0
31127,Nemaha,Nebraska,-95.8498,40.3877,7035,0
30077,Powell,Montana,-112.9361,46.8564,7029,0
18161,Union,Indiana,-84.9252,39.6256,7028,0
46009,Bon Homme,South Dakota,-97.8846,42.9885,7024,0
8063,Kit Carson,Colorado,-102.603,39.3055,7015,0
30005,Blaine,Montana,-108.9586,48.4327,6997,0
48047,Brooks,Texas,-98.2187,27.0316,6987,0
48437,Swisher,Texas,-101.735,34.5304,6981,0
40141,Tillman,Oklahoma,-98.9242,34.3728,6967,0
2063,Chugach,Alaska,-145.7714,60.7234,6964,0
20197,Wabaunsee,Kansas,-96.205,38.9533,6961,0
8055,Huerfano,Colorado,-104.9606,37.6847,6946,0
48283,La Salle,Texas,-99.0996,28.3452,6946,0
19093,Ida,Iowa,-95.5135,42.3869,6944,0
2240,Southeast Fairbanks,Alaska,-143.213,63.8762,6936,0
56045,Weston,Wyoming,-104.5677,43.8404,6835,0
17169,Schuyler,Illinois,-90.6151,40.158,6826,0
47067,Hancock,Tennessee,-83.2219,36.5236,6790,0
38067,Pembina,North Dakota,-97.5518,48.7675,6787,0
42053,Forest,Pennsylvania,-79.236,41.513,6785,0
48075,Childress,Texas,-100.2076,34.5291,6772,0
31021,Burt,Nebraska,-96.3286,41.8515,6730,0
13065,Clinch,Georgia,-82.7063,30.915,6722,0
20167,Russell,Kansas,-98.7624,38.9148,6717,0
54093,Tucker,West Virginia,-79.565,39.1136,6698,0
51640,Galax,Virginia,-80.9176,36.666,6698,0
31099,Kearney,Nebraska,-98.948,40.5067,6697,0
27073,Lac qui Parle,Minnesota,-96.1735,44.9955,6694,0
48391,Refugio,Texas,-97.1656,28.3253,6693,0
47095,Lake,Tennessee,-89.4935,36.3352,6691,0
51036,Charles City,Virginia,-77.0622,37.3567,6686,0
5095,Monroe,Arkansas,-91.2039,34.6778,6681,0
29045,Clark,Missouri,-91.7384,40.4103,6680,0
51097,King and Queen,Virginia,-76.8953,37.7186,6676,0
31173,Thurston,Nebraska,-96.544,42.1582,6666,0
51530,Buena Vista,Virginia,-79.3569,37.7319,6612,0
47127,Moore,Tennessee,-86.3587,35.2846,6611,0
19071,Fremont,Iowa,-95.6047,40.7456,6570,0
16007,Bear Lake,Idaho,-111.3297,42.2848,6552,0
51181,Surry,Virginia,-76.9002,37.1098,6552,0
19185,Wayne,Iowa,-93.3274,40.7395,6518,0
8103,Rio Blanco,Colorado,-108.2171,39.9798,6518,0
8109,Saguache,Colorado,-106.2815,38.0805,6511,0
32027,Pershing,Nevada,-118.4044,40.4404,6505,0
31093,Howard,Nebraska,-98.5171,41.2201,6492,0
21237,Wolfe,Kentucky,-83.4932,37.7393,6484,0
21075,Fulton,Kentucky,-89.1874,36.554,6440,0
27167,Wilkin,Minnesota,-96.4683,46.357,6413,0
27107,Norman,Minnesota,-96.4553,47.3265,6411,0
38009,Bottineau,North Dakota,-100.8333,48.7922,6390,0
13283,Treutlen,Georgia,-82.5673,32.4039,6387,0
46101,Moody,South Dakota,-96.6709,44.022,6371,0
20053,Ellsworth,Kansas,-98.2047,38.6966,6366,0
5039,Dallas,Arkansas,-92.6544,33.9699,6351,0
26095,Luce,Michigan,-85.5444,46.4706,6325,0
17009,Brown,Illinois,-90.7504,39.9618,6320,0
31003,Antelope,Nebraska,-98.0667,42.1769,6302,0
47175,Van Buren,Tennessee,-85.4526,35.696,6293,0
30099,Teton,Montana,-112.2409,47.8371,6291,0
46057,Hamlin,South Dakota,-97.1883,44.6738,6288,0
17071,Henderson,Illinois,-90.9251,40.818,6284,0
46115,Spink,South Dakota,-98.3462,44.938,6283,0
13243,Randolph,Georgia,-84.7542,31.7626,6270,0
29075,Gentry,Missouri,-94.4099,40.2121,6224,0
20145,Pawnee,Kansas,-99.2367,38.1813,6220,0
5073,Lafayette,Arkansas,-93.607,33.2416,6211,0
51021,Bland,Virginia,-81.1302,37.134,6211,0
21165,Menifee,Kentucky,-83.5989,37.9414,6203,0
55051,Iron,Wisconsin,-90.242,46.2623,6164,0
54013,Calhoun,West Virginia,-81.1176,38.8445,6158,0
5147,Woodruff,Arkansas,-91.2431,35.1863,6157,0
17047,Edwards,Illinois,-88.0533,38.4165,6118,0
19143,Osceola,Iowa,-95.6237,43.3786,6114,0
54071,Pendleton,West Virginia,-79.3509,38.6807,6111,0
27051,Grant,Minnesota,-96.0122,45.9341,6108,0
31035,Clay,Nebraska,-98.0513,40.5244,6084,0
29179,Reynolds,Missouri,-90.9691,37.3623,6058,0
48377,Presidio,Texas,-104.2405,29.9998,6043,0
30073,Pondera,Montana,-112.2263,48.2278,6012,0
29205,Shelby,Missouri,-92.0766,39.7978,6011,0
18115,Ohio,Indiana,-84.9651,38.9501,5993,0
50009,Essex,Vermont,-71.7359,44.7275,5972,0
20073,Greenwood,Kansas,-96.2326,37.8778,5956,0
21057,Cumberland,Kentucky,-85.3885,36.7866,5948,0
20181,Sherman,Kansas,-101.72,39.3514,5919,0
28119,Quitman,Mississippi,-90.2891,34.2514,5908,0
29211,Sullivan,Missouri,-93.1115,40.2106,5903,0
19173,Taylor,Iowa,-94.6964,40.7374,5901,0
30015,Chouteau,Montana,-110.4353,47.8806,5888,0
8047,Gilpin,Colorado,-105.5226,39.8575,5877,0
13201,Miller,Georgia,-84.7308,31.164,5873,0
26131,Ontonagon,Michigan,-89.3148,46.6644,5870,0
38005,Benson,North Dakota,-99.366,48.0694,5861,0
42113,Sullivan,Pennsylvania,-76.5122,41.4462,5849,0
31167,Stanton,Nebraska,-97.1939,41.9169,5835,0
48065,Carson,Texas,-101.3542,35.4035,5802,0
48411,San Saba,Texas,-98.8176,31.1552,5802,0
20143,Ottawa,Kansas,-97.6502,39.1325,5782,0
20123,Mitchell,Kansas,-98.2094,39.3933,5767,0
13263,Talbot,Georgia,-84.533,32.6995,5753,0
32015,Lander,Nevada,-117.0381,39.9335,5745,0
8025,Crowley,Colorado,-103.7845,38.3266,5734,0
46087,McCook,South Dakota,-97.3684,43.6743,5732,0
2198,Prince of Wales-Hyder,Alaska,-133.0167,55.8011,5730,0
20069,Gray,Kansas,-100.4379,37.7382,5696,0
40003,Alfalfa,Oklahoma,-98.324,36.731,5685,0
51580,Covington,Virginia,-79.9868,37.7785,5671,0
48305,Lynn,Texas,-101.8161,33.1768,5667,2
38073,Ransom,North Dakota,-97.6574,46.4562,5662,0
27031,Cook,Minnesota,-90.5354,47.9026,5633,0
51595,Emporia,Virginia,-77.5357,36.6953,5633,0
19009,Audubon,Iowa,-94.9058,41.6846,5622,0
46123,Tripp,South Dakota,-99.8839,43.3459,5607,0
17155,Putnam,Illinois,-89.2858,41.2045,5600,0
27081,Lincoln,Minnesota,-96.2671,44.4126,5594,0
31051,Dixon,Nebraska,-96.8677,42.4931,5561,0
8073,Lincoln,Colorado,-103.514,38.9881,5561,0
31059,Fillmore,Nebraska,-97.5965,40.5247,5551,0
13037,Calhoun,Georgia,-84.6245,31.5292,5528,0
8011,Bent,Colorado,-103.0717,37.9551,5524,0
20201,Washington,Kansas,-97.0875,39.7842,5519,0
40055,Greer,Oklahoma,-99.5608,34.9357,5498,0
40033,Cotton,Oklahoma,-98.3722,34.2902,5475,0
31031,Cherry,Nebraska,-101.1186,42.545,5468,0
46037,Day,South Dakota,-97.6074,45.3671,5460,0
20077,Harper,Kansas,-98.0755,37.1916,5446,0
48169,Garza,Texas,-101.2984,33.1799,5435,1
20137,Norton,Kansas,-99.9035,39.7844,5392,0
48207,Haskell,Texas,-99.7303,33.1782,5390,0
20127,Morris,Kansas,-96.6499,38.6874,5388,0
40067,Jefferson,Oklahoma,-97.8358,34.111,5377,0
27087,Mahnomen,Minnesota,-95.8091,47.3253,5371,0
31011,Boone,Nebraska,-98.0672,41.7068,5366,0
48119,Delta,Texas,-95.6723,33.3863,5345,0
17175,Stark,Illinois,-89.7975,41.0934,5324,0
48205,Hartley,Texas,-102.6029,35.84,5307,0
46129,Walworth,South Dakota,-100.0315,45.4299,5298,0
48153,Floyd,Texas,-101.3032,34.0724,5294,0
16063,Lincoln,Idaho,-114.1383,43.0024,5276,0
40029,Coal,Oklahoma,-96.2978,34.5882,5275,0
2290,Yukon-Koyukuk,Alaska,-151.3896,65.5087,5271,0
29035,Carter,Missouri,-90.9623,36.9412,5269,0
38049,McHenry,North Dakota,-100.6363,48.2346,5264,0
31097,Johnson,Nebraska,-96.2651,40.3926,5263,0
46015,Brule,South Dakota,-99.0809,43.7181,5261,0
46041,Dewey,South Dakota,-100.8718,45.1566,5230,0
48317,Martin,Texas,-101.9513,32.306,5230,3
22023,Cameron,Louisiana,-93.1937,29.8754,5222,0
29005,Atchison,Missouri,-95.4281,40.4308,5216,0
20189,Stevens,Kansas,-101.3121,37.1923,5212,4
46077,Kingsbury,South Dakota,-97.4915,44.3696,5210,0
31143,Polk,Nebraska,-97.5684,41.1869,5209,0
48195,Hansford,Texas,-101.3546,36.2774,5182,0
2016,Aleutians West,Alaska,-106.5633,52.7985,5178,0
13301,Warren,Georgia,-82.6768,33.4089,5175,0
49017,Garfield,Utah,-111.4432,37.8549,5170,0
27011,Big Stone,Minnesota,-96.411,45.4261,5152,0
54105,Wirt,West Virginia,-81.3787,39.0225,5131,0
36041,Hamilton,New York,-74.4974,43.6611,5102,0
17153,Pulaski,Illinois,-89.1266,37.2232,5074,0
8027,Custer,Colorado,-105.3675,38.1087,5073,0
48107,Crosby,Texas,-101.3,33.6147,5072,0
20171,Scott,Kansas,-100.9069,38.4822,5071,0
30065,Musselshell,Montana,-108.3981,46.4966,5068,0
47137,Pickett,Tennessee,-85.0749,36.5584,5062,0
31161,Sheridan,Nebraska,-102.4089,42.5048,5058,0
17003,Alexander,Illinois,-89.3375,37.1915,5042,0
40007,Beaver,Oklahoma,-100.4768,36.7497,5041,0
30101,Toole,Montana,-111.6956,48.6554,5028,0
8091,Ouray,Colorado,-107.7693,38.1555,5024,0
13259,Stewart,Georgia,-84.8352,32.0785,4978,0
38021,Dickey,North Dakota,-98.5047,46.1102,4959,0
31169,Thayer,Nebraska,-97.5949,40.1762,4938,0
48483,Wheeler,Texas,-100.2698,35.4012,4902,0
51045,Craig,Virginia,-80.2115,37.4817,4881,0
20147,Phillips,Kansas,-99.347,39.7846,4874,0
20163,Rooks,Kansas,-99.325,39.3502,4869,0
17059,Gallatin,Illinois,-88.2305,37.7628,4857,0
17171,Scott,Illinois,-90.4747,39.6441,4847,0
8121,Washington,Colorado,-103.2013,39.971,4839,0
48247,Jim Hogg,Texas,-98.6973,27.0434,4797,0
30061,Mineral,Montana,-114.9983,47.1472,4796,0
2070,Dillingham,Alaska,-158.2346,59.8003,4780,0
21039,Carlisle,Kentucky,-88.971,36.8532,4763,0
5013,Calhoun,Arkansas,-92.503,33.5581,4717,0
29199,Scotland,Missouri,-92.1471,40.4526,4698,0
16071,Oneida,Idaho,-112.5394,42.195,4681,0
29171,Putnam,Missouri,-93.0162,40.4789,4675,0
19159,Ringgold,Iowa,-94.244,40.7352,4664,0
20157,Republic,Kansas,-97.6506,39.8278,4662,0
37095,Hyde,North Carolina,-76.2517,35.5306,4625,0
48103,Crane,Texas,-102.5156,31.4286,4623,0
56017,Hot Springs,Wyoming,-108.4421,43.719,4618,0
55037,Florence,Wisconsin,-88.3981,45.8485,4617,0
31065,Furnas,Nebraska,-99.9123,40.1764,4605,0
16003,Adams,Idaho,-116.4538,44.8895,4599,0
53069,Wahkiakum,Washington,-123.4244,46.2918,4573,0
32021,Mineral,Nevada,-118.4349,38.5386,4557,0
31123,Morrill,Nebraska,-103.0104,41.716,4544,0
13249,Schley,Georgia,-84.3148,32.2617,4539,0
48333,Mills,Texas,-98.5954,31.4952,4499,0
8095,Phillips,Colorado,-102.3576,40.594,4491,0
42023,Cameron,Pennsylvania,-78.204,41.4367,4475,0
21105,Hickman,Kentucky,-88.9761,36.6781,4470,0
32017,Lincoln,Nevada,-114.8775,37.6433,4452,0
40043,Dewey,Oklahoma,-99.0079,35.9876,4433,0
16037,Custer,Idaho,-114.2817,44.2411,4411,0
17013,Calhoun,Illinois,-90.6676,39.1693,4406,0
35019,Guadalupe,New Mexico,-104.7907,34.8633,4379,0
48267,Kimble,Texas,-99.7487,30.4868,4355,0
46091,Marshall,South Dakota,-97.5986,45.7586,4355,0
46039,Deuel,South Dakota,-96.668,44.76,4318,0
55078,Menominee,Wisconsin,-88.71,45.0044,4256,0
29087,Holt,Missouri,-95.2155,40.0944,4254,0
30071,Phillips,Montana,-107.9133,48.2592,4224,0
35033,Mora,New Mexico,-104.945,36.0105,4176,0
27069,Kittson,Minnesota,-96.7829,48.7766,4163,0
20007,Barber,Kansas,-98.6848,37.2289,4153,0
32029,Storey,Nevada,-119.5293,39.447,4139,0
40053,Grant,Oklahoma,-97.7861,36.7961,4137,0
51017,Bath,Virginia,-79.7411,38.0587,4123,0
38045,LaMoure,North Dakota,-98.5355,46.4569,4107,0
35023,Hidalgo,New Mexico,-108.7148,31.914,4097,0
31175,Valley,Nebraska,-98.9819,41.5673,4094,0
31129,Nuckolls,Nebraska,-98.0472,40.1764,4089,0
29197,Schuyler,Missouri,-92.521,40.4703,4044,0
38025,Dunn,North Dakota,-102.6182,47.3568,4043,0
35059,Union,New Mexico,-103.471,36.4816,4039,0
46045,Edmunds,South Dakota,-99.2153,45.4188,4033,0
21189,Owsley,Kentucky,-83.6831,37.4192,4021,0
20185,Stafford,Kansas,-98.7174,38.031,4004,0
53013,Columbia,Washington,-117.9078,46.2975,3996,0
46053,Gregory,South Dakota,-99.1856,43.1924,3993,0
22107,Tensas,Louisiana,-91.3401,32.0019,3992,0
38069,Pierce,North Dakota,-99.9718,48.2496,3961,0
48319,Mason,Texas,-99.2261,30.7177,3951,0
20119,Meade,Kansas,-100.3662,37.2382,3949,0
38103,Wells,North Dakota,-99.6609,47.5875,3942,0
27125,Red Lake,Minnesota,-96.0953,47.8717,3922,0
20093,Kearny,Kansas,-101.3199,38.0003,3910,0
46025,Clark,South Dakota,-97.7295,44.8582,3876,0
46031,Corson,South Dakota,-101.1969,45.7086,3859,0
28125,Sharkey,Mississippi,-90.8132,32.8798,3848,0
38081,Sargent,North Dakota,-97.6306,46.1078,3822,0
27077,Lake of the Woods,Minnesota,-94.9046,48.7712,3800,0
38085,Sioux,North Dakota,-101.0404,46.1127,3789,0
29103,Knox,Missouri,-92.1481,40.1282,3760,0
17151,Pope,Illinois,-88.5615,37.4127,3757,0
46085,Lyman,South Dakota,-99.8474,43.8958,3717,0
40045,Ellis,Oklahoma,-99.7546,36.2184,3717,0
30097,Sweet Grass,Montana,-109.941,45.8139,3713,0
13101,Echols,Georgia,-82.894,30.7101,3705,0
20081,Haskell,Kansas,-100.8712,37.5622,3695,0
35003,Catron,New Mexico,-108.4046,33.9152,3685,0
